# season=2026/27 preseason=False next_gw=2 deadline=2026-08-28T17:30:00Z players=600 fetched=2026-08-22T05:20:23+00:00
# pts/ppg/mins/g/a/cs/bonus are LAST SEASON totals carried into the new game.
# st: a=available i=injured d=doubtful s=suspended u=unavailable
id,name,team,pos,price,own,pts,ppg,mins,g,a,cs,bonus,st,expected_goals,expected_goals_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goals_conceded,expected_goals_conceded_per_90,starts,starts_per_90,chance_of_playing_this_round,chance_of_playing_next_round,defensive_contribution,defensive_contribution_per_90,clean_sheets_per_90,goals_conceded_per_90,saves_per_90,penalties_order,penalties_text,direct_freekicks_order,direct_freekicks_text,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,yellow_cards,red_cards,own_goals,penalties_missed,penalties_saved,saves,bps,influence,creativity,threat,ict_index,form,ep_this,ep_next,value_form,value_season,clearances_blocks_interceptions,tackles,recoveries,expected_goal_involvements_per_90,goals_conceded
10,White,ARS,DEF,5.5,4.6,11,11.0,90,0,1,1,2,a,0.18,0.18,0.21,0.21,0.39,0.20,0.2,1,1.0,100,100,5,5.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,37,0.0,0.0,0.0,0.0,11.0,2.5,2.5,2.0,2.0,4,1,3,0.39,0
15,Ødegaard,ARS,MID,6.5,8.3,11,11.0,75,1,0,1,3,a,0.21,0.25,0.10,0.12,0.31,0.06,0.07,1,1.2,,,8,9.6,1.2,0.0,0.0,3,,,,4,,0,0,0,0,0,0,41,0.0,0.0,0.0,0.0,11.0,2.3,2.3,1.7,1.7,1,3,4,0.37,0
8,Calafiori,ARS,DEF,5.5,39.8,9,9.0,80,0,1,1,0,a,0.04,0.04,0.09,0.1,0.13,0.06,0.07,1,1.12,,,5,5.62,1.12,0.0,0.0,,,,,,,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,9.0,2.5,2.5,1.6,1.6,4,1,1,0.14,0
12,Saka,ARS,MID,9.5,9.4,9,9.0,67,1,0,1,1,a,0.64,0.86,0.08,0.11,0.72,0.06,0.08,1,1.34,,,7,9.4,1.34,0.0,0.0,1,,2,,2,,0,0,0,0,0,0,36,0.0,0.0,0.0,0.0,9.0,3.2,3.2,0.9,0.9,2,1,4,0.97,0
1,Raya,ARS,GKP,6.0,37.6,6,6.0,90,0,0,1,0,a,0.00,0.0,0.00,0.0,0.00,0.20,0.2,1,1.0,,,0,0.0,1.0,0.0,1.0,,,,,,,0,0,0,0,0,1,24,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,1,0,8,0.0,0
11,Mosquera,ARS,DEF,5.5,6.3,6,6.0,90,0,0,1,0,a,0.00,0.0,0.00,0.0,0.00,0.20,0.2,1,1.0,,,6,6.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,6.0,2.5,2.5,1.1,1.1,6,0,3,0.0,0
26,Havertz,ARS,FWD,7.5,5.6,6,6.0,90,1,0,1,0,a,0.26,0.26,0.03,0.03,0.29,0.20,0.2,1,1.0,,,2,2.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,6.0,2.4,2.4,0.8,0.8,2,0,0,0.29,0
557,Tzolis,ARS,MID,6.5,25.2,6,6.0,75,0,1,1,0,a,0.19,0.23,0.14,0.17,0.33,0.06,0.07,1,1.2,,,6,7.2,1.2,0.0,0.0,,,,,3,,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,6.0,2.3,2.3,0.9,0.9,2,1,3,0.4,0
4,Gabriel,ARS,DEF,8.0,29.7,5,5.0,90,0,0,1,0,a,0.05,0.05,0.01,0.01,0.06,0.20,0.2,1,1.0,,,4,4.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,21,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.6,0.6,4,0,2,0.06,0
7,Lewis-Skelly,ARS,MID,5.5,0.7,3,3.0,90,0,0,1,0,a,0.06,0.06,0.11,0.11,0.17,0.20,0.2,1,1.0,,,7,7.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.5,0.5,1,1,5,0.17,0
13,Rice,ARS,MID,7.5,18.0,3,3.0,67,0,0,1,0,a,0.07,0.09,0.08,0.11,0.15,0.06,0.08,1,1.34,,,6,8.06,1.34,0.0,0.0,,,1,,1,,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,3.0,2.6,2.6,0.4,0.4,3,0,3,0.2,0
173,Thomas,COV,DEF,4.0,8.1,3,3.0,90,0,0,0,0,a,0.02,0.02,0.01,0.01,0.03,1.88,1.88,1,1.0,,,10,10.0,0.0,3.0,0.0,,,,,,,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.8,0.8,9,1,2,0.03,3
104,Onyeka,COV,MID,5.0,0.2,2,2.0,90,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.88,1.88,1,1.0,,,9,9.0,0.0,3.0,0.0,,,,,,,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,2.0,1.5,1.5,0.4,0.4,3,1,5,0.01,3
184,Grimes,COV,MID,5.0,0.2,2,2.0,90,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.88,1.88,1,1.0,,,7,7.0,0.0,3.0,0.0,3,,,,1,,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,2.0,1.5,1.5,0.4,0.4,4,0,3,0.01,3
190,Tchaouna,COV,MID,5.5,0.1,2,2.0,81,0,0,0,0,a,0.04,0.04,0.02,0.02,0.06,1.76,1.96,1,1.11,,,8,8.89,0.0,3.33,0.0,,,,,,,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.4,0.4,3,0,5,0.06,3
194,Thomas-Asante,COV,FWD,5.0,0.8,2,2.0,69,0,0,0,0,a,0.00,0.0,0.02,0.03,0.02,1.60,2.09,1,1.3,,,6,7.83,0.0,3.91,0.0,4,,,,,,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,2.0,1.4,1.4,0.4,0.4,5,0,1,0.03,3
195,Simms,COV,FWD,5.0,0.9,2,2.0,69,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.60,2.09,1,1.3,,,3,3.91,0.0,3.91,0.0,,,,,,,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,2.0,1.4,1.4,0.4,0.4,1,0,2,0.01,3
9,Hincapie,ARS,DEF,5.5,1.8,1,1.0,9,0,0,0,0,a,0.00,0.0,0.00,0.0,0.00,0.15,1.5,0,0.0,,,0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,2.5,2.5,0.2,0.2,0,0,0,0.0,0
14,Eze,ARS,MID,6.5,2.1,1,1.0,14,0,0,0,0,a,0.04,0.26,0.00,0.0,0.04,0.15,0.96,0,0.0,,,2,12.86,0.0,0.0,0.0,,,3,,,,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2,0.2,0,0,2,0.26,0
16,Madueke,ARS,MID,6.5,0.3,1,1.0,22,0,0,0,0,a,0.00,0.0,0.04,0.16,0.04,0.15,0.61,0,0.0,,,2,8.18,0.0,0.0,0.0,,,,,6,,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2,0.2,0,0,2,0.16,0
17,Merino,ARS,MID,6.0,0.7,1,1.0,14,0,0,0,0,a,0.14,0.9,0.02,0.13,0.16,0.15,0.96,0,0.0,,,2,12.86,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.2,0.2,0,0,2,1.03,0
19,Zubimendi,ARS,MID,5.5,1.2,1,1.0,22,0,0,0,0,a,0.00,0.0,0.02,0.08,0.02,0.15,0.61,0,0.0,,,3,12.27,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,0.2,0,1,2,0.08,0
110,Rushworth,COV,GKP,4.5,1.1,1,1.0,90,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.88,1.88,1,1.0,,,0,0.0,0.0,3.0,2.0,,,,,,,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.2,0.2,1,0,7,0.01,3
175,van Ewijk,COV,DEF,4.0,14.0,1,1.0,90,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.88,1.88,1,1.0,,,7,7.0,0.0,3.0,0.0,,,,,,,0,0,0,0,0,0,-8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,6,1,3,0.01,3
176,Dasilva,COV,DEF,4.0,0.8,1,1.0,90,0,0,0,0,a,0.00,0.0,0.02,0.02,0.02,1.88,1.88,1,1.0,,,6,6.0,0.0,3.0,0.0,,,,,,,0,0,0,0,0,0,-4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,6,0,1,0.02,3
182,Amenda,COV,DEF,4.0,0.9,1,1.0,90,0,0,0,0,a,0.00,0.0,0.01,0.01,0.01,1.88,1.88,1,1.0,,,9,9.0,0.0,3.0,0.0,,,,,,,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,9,0,4,0.01,3
183,Rudoni,COV,MID,5.0,0.1,1,1.0,20,0,0,0,0,a,0.15,0.68,0.00,0.0,0.15,0.29,1.3,0,0.0,100,100,5,22.5,0.0,0.0,0.0,,,1,,3,,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2,0.2,0,1,4,0.68,0
188,Torp,COV,MID,5.5,0.2,1,1.0,28,0,0,0,0,a,0.00,0.0,0.11,0.35,0.11,0.32,1.03,0,0.0,,,1,3.21,0.0,0.0,0.0,2,,2,,2,,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,0.2,1,0,0,0.35,0
492,Awoniyi,COV,FWD,5.5,0.9,1,1.0,20,0,0,0,0,a,0.00,0.0,0.00,0.0,0.00,0.29,1.3,0,0.0,,,1,4.5,0.0,0.0,0.0,5,,,,,,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.2,0.2,0,0,1,0.0,0
575,Yirenkyi,COV,MID,5.0,0.3,1,1.0,61,0,0,0,0,a,0.00,0.0,0.00,0.0,0.00,1.56,2.3,1,1.48,,,3,4.43,0.0,4.43,0.0,,,,,,,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2,0.2,0,0,3,0.0,3
584,Hamer,COV,MID,5.5,0.1,1,1.0,8,0,0,0,0,a,0.00,0.0,0.00,0.0,0.00,0.13,1.46,0,0.0,,,1,11.25,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,0.2,0,0,1,0.0,0
2,Arrizabalaga,ARS,GKP,5.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0,0,0,0,0
3,Meslier,ARS,GKP,5.0,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0,0,0,0,0
5,J.Timber,ARS,DEF,6.5,0.1,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6,Saliba,ARS,DEF,6.0,0.3,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
18,Martinelli,ARS,MID,6.5,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.0,0,0,0,0,0
20,Dowman,ARS,MID,5.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
22,Nwaneri,ARS,MID,5.5,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
23,Fábio Vieira,ARS,MID,5.5,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
24,Nelson,ARS,MID,5.5,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
25,Gyökeres,ARS,FWD,7.5,9.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,2,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,0,0,0,0,0
27,G.Jesus,ARS,FWD,6.0,0.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
31,Konsa,ARS,DEF,4.5,13.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
452,Bruno G.,ARS,MID,7.0,4.2,0,0.0,0,0,0,0,0,d,0.00,0,0.00,0,0.00,0.00,0,0,0,75,75,0,0,0,0,0,4,,,,5,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0,0,0,0,0
28,Martinez,AVL,GKP,5.0,4.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0,0,0,0,0
29,M.Bizot,AVL,GKP,4.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0,0,0,0,0
30,Digne,AVL,DEF,4.5,0.1,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32,Cash,AVL,DEF,4.5,8.9,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,1,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
33,Mings,AVL,DEF,4.5,0.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
34,Pau,AVL,DEF,4.5,0.5,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
35,Bogarde,AVL,MID,5.0,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
36,Maatsen,AVL,DEF,4.5,0.8,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
37,Lindelöf,AVL,DEF,4.5,0.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
38,A.García,AVL,DEF,4.0,1.8,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
39,Nedeljkovic,AVL,DEF,4.0,0.3,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
41,Buendía,AVL,MID,6.0,1.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,1,,1,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
44,Bailey,AVL,MID,5.5,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
45,McGinn,AVL,MID,5.5,3.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,2,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0
46,Barkley,AVL,MID,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
47,Kamara,AVL,MID,5.0,0.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,100,100,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
48,Onana,AVL,MID,5.0,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
49,Iling Jr,AVL,MID,5.0,0.0,0,0.0,0,0,0,0,0,u,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
50,Burrowes,AVL,MID,4.5,0.7,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
51,George Hemmings,AVL,MID,4.5,0.7,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
52,Alysson,AVL,MID,5.0,0.0,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
53,Manzambi,AVL,MID,6.0,0.3,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
54,Gomes,AVL,MID,5.5,0.1,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
55,Watkins,AVL,FWD,8.0,10.3,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,2,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0,0,0,0,0
56,Abraham,AVL,FWD,5.5,0.1,0,0.0,0,0,0,0,0,d,0.00,0,0.00,0,0.00,0.00,0,0,0,75,75,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0,0,0,0,0
160,Garnacho,AVL,MID,6.0,0.6,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
582,Madjo,AVL,FWD,5.5,0.5,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
596,Ruggeri,AVL,DEF,4.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
597,Suzuki,AVL,GKP,5.0,0.8,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0,0,0,0,0
57,Petrović,BOU,GKP,4.5,3.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0,0,0,0,0
58,Forster,BOU,GKP,4.0,3.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
59,Dennis,BOU,GKP,4.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0
60,Hill,BOU,DEF,5.5,0.8,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0,0,0,0,0
61,Truffert,BOU,DEF,5.5,4.4,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0,0,0,0,0
62,Diakité,BOU,DEF,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.0,0,0,0,0,0
63,Milosavljević,BOU,DEF,5.0,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
64,Smith,BOU,DEF,4.5,0.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0,0,0,0,0
65,J.Araujo,BOU,DEF,4.5,0.0,0,0.0,0,0,0,0,0,i,0.00,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
66,Soler,BOU,DEF,4.0,0.2,0,0.0,0,0,0,0,0,d,0.00,0,0.00,0,0.00,0.00,0,0,0,75,75,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0,0,0,0,0
67,Rayan,BOU,MID,6.5,2.8,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,0.0,0,0,0,0,0
68,Tavernier,BOU,MID,6.0,1.6,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,3,,1,,1,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
69,Scott,BOU,MID,6.0,1.5,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,4,,2,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
70,Kluivert,BOU,MID,6.0,1.1,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,2,,2,,3,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0,0,0,0,0
71,Cook,BOU,MID,5.0,0.2,0,0.0,0,0,0,0,0,a,0.00,0,0.00,0,0.00,0.00,0,0,0,,,0,0,0,0,0,,,,,5,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0,0,0,0,0
